epsilon,n_clusters_db,n_noise_db,ARAND_db,AMIS_db,Exec_time_db,n_clusters_dbp_uni,n_noise_dbp_uni,ARAND_dbp_uni,AMIS_dbp_uni,Exec_time_dbp_uni,n_clusters_dbp_kg,n_noise_dbp_kg,ARAND_dbp_kg,AMIS_dbp_kg,Exec_time_dbp_kg
270.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,11.0,0.018883255630657413,0.10159239967897393,0.009973526000976562,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012965202331542969
275.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029916763305664062,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.008976221084594727,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012964963912963867
280.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002991914749145508,1.0,20.0,0.0612394063437235,0.18701848775566404,0.009974241256713867,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.013962507247924805
285.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029909610748291016,1.0,7.0,0.008076200441135304,0.06222392106197574,0.008975744247436523,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012964248657226562
290.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002991199493408203,1.0,4.0,0.0029843414833527026,0.03096258301629611,0.010943174362182617,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012963533401489258
295.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.003988981246948242,1.0,25.0,0.09635509772452347,0.23524234178860368,0.010970592498779297,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012965202331542969
300.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029616355895996094,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.009974002838134766,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.011968374252319336
305.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002991914749145508,1.0,6.0,0.006098792415482031,0.05200695929394081,0.011967897415161133,1.0,0.0,0.0,-1.2026014029091173e-15,0.013962507247924805
310.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,43.0,0.2980650961409755,0.4343507900294413,0.00997304916381836,1.0,0.0,0.0,-1.2026014029091173e-15,0.013996124267578125
315.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002992391586303711,1.0,20.0,0.0612394063437235,0.18701848775566404,0.010970354080200195,1.0,0.0,0.0,-1.2026014029091173e-15,0.013933181762695312
320.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,43.0,0.2980650961409755,0.4343507900294413,0.009973764419555664,1.0,0.0,0.0,-1.2026014029091173e-15,0.013962030410766602
325.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002992391586303711,1.0,5.0,0.004402891479352224,0.04158771712235791,0.008975505828857422,1.0,0.0,0.0,-1.2026014029091173e-15,0.01296544075012207
330.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,6.0,0.006098792415482031,0.05200695929394081,0.00997304916381836,1.0,0.0,0.0,-1.2026014029091173e-15,0.013962745666503906
335.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002992391586303711,1.0,0.0,0.0,-1.2026014029091173e-15,0.00997304916381836,1.0,0.0,0.0,-1.2026014029091173e-15,0.013962745666503906
340.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029916763305664062,1.0,23.0,0.08127357574348393,0.2157745359839441,0.009972810745239258,1.0,0.0,0.0,-1.2026014029091173e-15,0.01296544075012207
345.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002992391586303711,1.0,48.0,0.3266191752729725,0.4238068998196488,0.008975982666015625,1.0,0.0,0.0,-1.2026014029091173e-15,0.012965679168701172
350.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029926300048828125,1.0,6.0,0.006098792415482031,0.05200695929394081,0.009972333908081055,1.0,0.0,0.0,-1.2026014029091173e-15,0.013992547988891602
355.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002993345260620117,1.0,2.0,0.0009625882410761705,0.009574973613987781,0.010969877243041992,1.0,0.0,0.0,-1.2026014029091173e-15,0.01495981216430664
360.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.009972810745239258,1.0,0.0,0.0,-1.2026014029091173e-15,0.013962507247924805
365.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029900074005126953,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.009973287582397461,1.0,0.0,0.0,-1.2026014029091173e-15,0.013962507247924805
370.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029926300048828125,1.0,5.0,0.004402891479352224,0.04158771712235791,0.009943008422851562,1.0,0.0,0.0,-1.2026014029091173e-15,0.015990018844604492
375.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002997159957885742,2.0,10.0,0.15723484336990887,0.3100758604538009,0.010903120040893555,1.0,0.0,0.0,-1.2026014029091173e-15,0.014960050582885742
380.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002992391586303711,1.0,9.0,0.012892058801814843,0.08215318166497496,0.011999130249023438,1.0,0.0,0.0,-1.2026014029091173e-15,0.014957189559936523
385.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002991914749145508,1.0,2.0,0.0009625882410761705,0.009574973613987781,0.008975505828857422,1.0,0.0,0.0,-1.2026014029091173e-15,0.013962030410766602
390.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002994060516357422,1.0,0.0,0.0,-1.2026014029091173e-15,0.008975028991699219,1.0,0.0,0.0,-1.2026014029091173e-15,0.014968633651733398
395.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002991199493408203,1.0,19.0,0.055237981002920766,0.1775173317026128,0.010971307754516602,1.0,0.0,0.0,-1.2026014029091173e-15,0.014953851699829102
400.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,31.0,0.15015632171623558,0.2958319989543627,0.009974002838134766,1.0,0.0,0.0,-1.2026014029091173e-15,0.014958620071411133
405.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029914379119873047,1.0,5.0,0.004402891479352224,0.04158771712235791,0.010978937149047852,1.0,0.0,0.0,-1.2026014029091173e-15,0.012967824935913086
410.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029914379119873047,1.0,0.0,0.0,-1.2026014029091173e-15,0.008976221084594727,1.0,0.0,0.0,-1.2026014029091173e-15,0.014960765838623047
415.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029985904693603516,1.0,6.0,0.006098792415482031,0.05200695929394081,0.010927677154541016,1.0,0.0,0.0,-1.2026014029091173e-15,0.014003753662109375
420.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002995014190673828,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.009969949722290039,1.0,0.0,0.0,-1.2026014029091173e-15,0.060799360275268555
425.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,0.0,0.0,-1.2026014029091173e-15,0.008975982666015625,1.0,0.0,0.0,-1.2026014029091173e-15,0.01399993896484375
430.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0030210018157958984,1.0,3.0,0.0018389693692720116,0.020196879973884956,0.010972023010253906,1.0,0.0,0.0,-1.2026014029091173e-15,0.013976573944091797
435.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.00299072265625,1.0,0.0,0.0,-1.2026014029091173e-15,0.008978605270385742,1.0,0.0,0.0,-1.2026014029091173e-15,0.0139617919921875
440.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029888153076171875,1.0,0.0,0.0,-1.2026014029091173e-15,0.009973764419555664,1.0,0.0,0.0,-1.2026014029091173e-15,0.014959335327148438
445.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029954910278320312,1.0,4.0,0.0029843414833527026,0.03096258301629611,0.009970426559448242,1.0,0.0,0.0,-1.2026014029091173e-15,0.013965129852294922
450.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029990673065185547,1.0,6.0,0.006098792415482031,0.05200695929394081,0.009976863861083984,1.0,0.0,0.0,-1.2026014029091173e-15,0.013963460922241211
455.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002991199493408203,1.0,13.0,0.026082099045472304,0.12072359781384488,0.009974002838134766,1.0,0.0,0.0,-1.2026014029091173e-15,0.014004707336425781
460.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029773712158203125,2.0,3.0,0.07285976308308034,0.2009420326653362,0.009001493453979492,1.0,0.0,0.0,-1.2026014029091173e-15,0.013959169387817383
465.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.003000020980834961,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.00899815559387207,1.0,0.0,0.0,-1.2026014029091173e-15,0.013962984085083008
470.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002986431121826172,1.0,31.0,0.15015632171623558,0.2958319989543627,0.008975505828857422,1.0,0.0,0.0,-1.2026014029091173e-15,0.013960599899291992
475.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029325485229492188,1.0,19.0,0.055237981002920766,0.1775173317026128,0.009035587310791016,1.0,0.0,0.0,-1.2026014029091173e-15,0.014956951141357422
480.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002992391586303711,1.0,0.0,0.0,-1.2026014029091173e-15,0.009913444519042969,1.0,0.0,0.0,-1.2026014029091173e-15,0.014961004257202148
485.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002984285354614258,1.0,7.0,0.008076200441135304,0.06222392106197574,0.008983612060546875,1.0,0.0,0.0,-1.2026014029091173e-15,0.014964580535888672
490.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002989053726196289,1.0,0.0,0.0,-1.2026014029091173e-15,0.00997304916381836,1.0,0.0,0.0,-1.2026014029091173e-15,0.013967752456665039
495.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.010976552963256836,1.0,0.0,0.0,-1.2026014029091173e-15,0.013959407806396484
